award_id,recipient_name,awarding_agency_name,award_amount,action_date,award_description,source_file,contract_start_date,contract_end_date,contract_duration_days,duration_category,theme_racial_equity,theme_gender_equality,theme_disability_access,theme_lgbtq+_inclusion,theme_veterans,theme_economic_equity,type_training,type_policy,type_research,type_infrastructure,type_services,type_community,org_university,org_research,org_government,org_nonprofit,org_healthcare,org_private,award_size_category,number_of_themes,number_of_types
50310223P0009,"THE CONFERENCE BOARD, INC.",Securities and Exchange Commission,"$16,000.00 ",3/8/2023,"THE CONFERENCE BOARD'S DIVERSITY, EQUITY & INCLUSION STRATEGISTS COUNCIL II COMMUNITY SEAT",contracts_prime,3/8/2023,3/8/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),0,1
68HERH23P0081,LIGHTHOUSE STRATEGY CONSULTING LLC,Environmental Protection Agency,"$180,000.00 ",3/14/2023,"CONSULTANT TRAINING SERVICES TO ADDRESSES DIVERSITY, EQUITY, INCLUSION, ACCESSIBILITY, AND STAFF ENGAGEMENT WITHIN OAQPS.",contracts_prime,3/14/2023,3/14/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,3
12314422C0032,BLUE IRIS TECH CONSULTING INC,Department of Agriculture,"$32,561.83 ",4/4/2023,"ADD FUNDS TO CONTINUE TARGET CENTER ONSITE DIVERSITY, EQUITY, INCLUSION, ACCESSIBILITY, AND DISABILITY AWARENESS SUPPORT SERVICES",contracts_prime,4/4/2023,4/4/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
1605C323F00023,PARTNERSHIP FOR PUBLIC SERVICE INC,Department of Labor,"$21,278.31 ",4/13/2023,"TO DELIVER ONE FULL DAY (8-HOUR) IN PERSON COMMUNICATION AND DIVERSITY, EQUITY AND INCLUSION (DEIA) TRAINING SESSION FOR UP TO 45 PARTICIPANTS, INCLUDING STAFF AND MANAGERS UNDER BPA 1605-20-A-0012.",contracts_prime,4/13/2023,12/6/2023,237,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),0,1
75N91023F00001,PR STRATEGISTS LLC,Department of Health and Human Services,"$32,038.24 ",4/28/2023,"ACQUISITION OF CO-FACILITATION SERVICES FOR 16 PRE-DEVELOPED NCI DIVERSITY EQUITY INCLUSION ACCESSIBILITY (DEIA) SESSIONS IN SUPPORT OF THE HHS, NIH, NCI, OFFICE OF WORKFORCE PLANNING AND DEVELOPMENT (OWPD)",contracts_prime,4/28/2023,4/28/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
2032H323C00018,"FEDERAL MANAGEMENT PARTNERS, LLC",Department of the Treasury,"$87,876.92 ",5/11/2023,"DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) SERVICES",contracts_prime,5/11/2023,1/22/2025,622,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
49100423F0087,AE STRATEGIES LLC,National Science Foundation,"$250,000.00 ",5/17/2023,"NSF DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) INITIATIVES.",contracts_prime,5/17/2023,5/31/2024,380,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
N0024423P0090,S365 INC,Department of Defense,"$49,911.40 ",2/17/2023,"DIVERSITY, EQUITY AND INCLUSION SUMMIT",contracts_prime,2/17/2023,4/6/2023,48,Short Term (< 3 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),0,0
HQ003421C0041,"EAGLE ONE SOLUTIONS, INC.",Department of Defense,"$3,000,496.15 ",2/23/2023,"OFFICE FOR DIVERSITY, EQUITY, AND INCLUSION SUPPORT SERVICES",contracts_prime,2/23/2023,10/20/2023,239,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Large ($1M - $10M),0,1
70CTD023FR0000057,"TADE GROUP, LLC",Department of Homeland Security,"$63,043.31 ",5/31/2023,"DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA), PRE-RETIREMENT, AND TEAM BUILDING TRAINING FOR FEDERAL EMPLOYEES FOR THE OCIO WORKFORCE MANAGEMENT BRANCH (WMB)",contracts_prime,5/31/2023,5/31/2024,366,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,2
75N97023F00004,BLH TECHNOLOGIES INC,Department of Health and Human Services,"$103,314.00 ",6/1/2023,"NATIONAL LIBRARY OF MEDICINE INCLUSION, DIVERSITY, EQUITY AND ACCESSIBILITY (IDEA) STRATEGIC PLANNING INITIATIVES",contracts_prime,6/1/2023,12/17/2024,565,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
75P00123P00067,"TIMOTHY J LONDAGIN, LLC",Department of Health and Human Services,"$947,155.00 ",6/20/2023,"DIVERSITY, EQUITY, INCLUSION & ACCESSIBILITY CONTRACT",contracts_prime,6/20/2023,12/27/2024,556,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
89303023PED000045,"STRATEGY CONSULTING TEAM, LLC",Department of Energy,"$32,740.44 ",6/26/2023,DIVERSITY EQUITY INCLUSION AND ACCESSIBILITY (DEIA) PRACTITIONER TRAINING,contracts_prime,6/26/2023,6/26/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
HQ003421C0041,"EAGLE ONE SOLUTIONS, INC.",Department of Defense,"$754,895.67 ",3/30/2023,"OFFICE FOR DIVERSITY, EQUITY, AND INCLUSION SUPPORT SERVICES",contracts_prime,2/23/2023,10/20/2023,239,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),0,1
68HERC23P0042,"GARTNER, INC.",Environmental Protection Agency,"$47,136.00 ",6/29/2023,"TO PURCHASE A TWO YEAR SUBSCRIPTION WITH GARTNER HR LEADERS TO OBTAIN RESEARCH AND ADVISORY SERVICES COVERING EMPLOYEE EXPERIENCE, DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY, AND WORK LIFE INTEGRATION.",contracts_prime,6/29/2023,1/24/2025,575,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,2
N0024423P0090,S365 INC,Department of Defense,"$5,799.50 ",4/6/2023,"DIVERSITY, EQUITY AND INCLUSION SUMMIT",contracts_prime,2/17/2023,4/6/2023,48,Short Term (< 3 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Micro (< $10K),0,0
H9821023P0007,"MJA & CO, LLC",Department of Defense,"$7,500.00 ",4/14/2023,"DIVERSITY, EQUITY & INCLUSION SME/THOUGH SPEAKER",contracts_prime,4/14/2023,4/14/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Micro (< $10K),0,0
12314423C0053,"TIMOTHY J LONDAGIN, LLC",Department of Agriculture,"$600,000.00 ",7/28/2023,"TO SUPPORT THE IMPLEMENTATION OF USDA'S DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) PROJECT MANAGEMENT AND DATA ANALYTICS.",contracts_prime,7/28/2023,1/24/2025,546,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,1
80HQTR23F0099,"LMI CONSULTING, LLC",National Aeronautics and Space Administration,"$182,281.92 ",7/31/2023,"DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) WORK IN SUPPORT OF SCIENCE MISSION DIRECTORATE (SMD)",contracts_prime,7/31/2023,7/31/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,1
70RTAC23C00000007,ANITA BORG INSTITUTE FOR WOMEN AND TECHNOLOGY,Department of Homeland Security,"$15,192.00 ",8/2/2023,"THE PURPOSE OF THIS CONTRACT IS FOR THE DHS OCIO DIVERSITY, EQUITY, AND INCLUSION (DEI) TO PURCHASE A BOOTH AT THE GRACE HOPPER EVENT IN SEPTEMBER 2023.",contracts_prime,8/2/2023,8/2/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Small ($10K - $100K),0,0
89303023PED000048,"ACTONE GOVERNMENT SOLUTIONS, INC.",Department of Energy,"$24,999.00 ",8/8/2023,"THIS TRAINING WILL PROVIDE FIVE PILLARS OF DEIA TRAINING. EQUITY/EQUALITY; NEURODIVERSITY, PSYCHOLOGICAL SAFETY, ACCESSIBILITY, AND INHERENT AND ACQUIRED DIVERSITY DEIA CONCEPTS AND INCLUDE LEARNING OPPORTUNITIES FOR LEADERS TO EXPAND THEIR UNDERSTAN",contracts_prime,8/8/2023,8/8/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
75N96023F00046,"POWERTRAIN, INC.",Department of Health and Human Services,"$232,727.64 ",8/7/2023,"DIVERSITY, EQUITY, INCLUSION & ACCESSIBILITY ASSESSMENT, PLANNING AND TRAINING",contracts_prime,8/7/2023,8/7/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,2
68HERC23P0048,"GARTNER, INC.",Environmental Protection Agency,"$72,720.00 ",8/17/2023,"TO PURCHASE A TWO YEAR SUBSCRIPTION WITH GARTNER HR LEADERS TO OBTAIN RESEARCH AND ADVISORY SERVICES COVERING EMPLOYEE EXPERIENCE, DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY, AND WORK LIFE INTEGRATION.",contracts_prime,8/17/2023,1/22/2025,524,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,2
140D0423F1147,COLLABORENT LLC,Department of the Interior,"$20,210.40 ",8/31/2023,"PROVIDE FACILITATION, COLLABORATIVE PROBLEM-SOLVING SERVICES TO OFFICE OF THE SECRETARY, ASSISTANT SECRETARY, POLICY, MANAGEMENT AND BUDGET (AS-PMB) FOR THE DEPARTMENTAL DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY COUNCIL (DOI DEIA COUNCIL).",contracts_prime,8/31/2023,11/25/2024,452,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,2
80HQTR23F0112,"LMI CONSULTING, LLC",National Aeronautics and Space Administration,"$728,131.00 ",8/31/2023,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) SCIENCE MISSION DIRECTORATE (SMD) EMBARKED ON A VENTURE TO INCORPORATE AND DEEPLY ENGRAIN DIVERSITY, INCLUSION, EQUITY, AND ACCESSIBILITY (DEIA) IN THE CULTURE AND BUSINESS",contracts_prime,8/31/2023,11/2/2023,63,Short Term (< 3 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
75F40123P00089,"EAGLE HILL CONSULTING, LLC",Department of Health and Human Services,"$4,365.00 ",9/6/2023,"RATIFICATION OF AN UNAUTHORIZED COMMITMENT. CENTER FOR BIOLOGICS EVALUATION AND RESEARCH (CBER), OFFICE OF REGULATORY OPERATIONS (ORO), TRAINING ON DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) CONDUCTED ON SEPTEMBER 15 AND 21, 2022.",contracts_prime,9/6/2023,9/6/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Micro (< $10K),1,2
75P00123P00067,"TIMOTHY J LONDAGIN, LLC",Department of Health and Human Services,"$270,000.00 ",8/28/2023,"DIVERSITY, EQUITY, INCLUSION & ACCESSIBILITY CONTRACT",contracts_prime,6/20/2023,12/27/2024,556,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
7200AA22C00080,CIVILITY MANAGEMENT SOLUTIONS LLC,Agency for International Development,"$1,613,030.40 ",9/11/2023,"THE PURPOSE OF THIS MODIFICATION IS TO (1) EXERCISE OPTION  YEAR 1 OF THE CONTRACT, (2) MODIFY SECTION 4.0, DESCRIPTION  OF SERVICES (SCOPE OF WORK) TO INCREASE POSITIONS IN SUPPORT  OF OSDBU AND ADD DIVERSITY, EQUITY, INCLUSION AND  ACCESSIBILIT",contracts_prime,9/11/2023,9/11/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Large ($1M - $10M),0,1
140D0423C0115,RUSHFORD & ASSOCIATES LLC,Department of the Interior,"$237,989.00 ",9/15/2023,"THE DEVELOPMENT OF STRATEGIC PLANNING FOR THE ADVANCEMENT OF DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) IN THEIR WORKFORCE AS STATED IN EXECUTIVE ORDER 14035: DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY IN THE FEDERAL WORKFORCE THROUG",contracts_prime,9/15/2023,8/8/2024,328,Medium Term (3-12 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
1232SA23P0093,STRATEGIC DIVERSITY INITIATIVES INC,Department of Agriculture,"$30,000.00 ",9/21/2023,"DEIA CONSULTING SERVICES TO INTEGRATE USDA CORE VALUES, RESPECT AND DIGNITY, EQUITY AND INCLUSION, TRUST AND INTEGRITY, SERVICE AND RESULTS, AND SCIENCE LEADERSHIP DETAILED IN THE 2022-2026 USDA DEIA STRATEGIC PLAN, IN NAL DEIA PROGRAMMING AND PLANS.",contracts_prime,9/21/2023,8/12/2024,326,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),0,1
1605C223F00047,PARTNERSHIP FOR PUBLIC SERVICE INC,Department of Labor,"$129,988.60 ",9/25/2023,"OFLC DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY (DEIA) DOL INITIATIVE",contracts_prime,9/25/2023,4/3/2024,191,Medium Term (3-12 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
36C10A23N0041,THE MITRE CORPORATION,Department of Veterans Affairs,"$3,758,334.83 ",9/25/2023,"FFRDC SERVICES TO THE OFFICE OF RESOLUTION MANAGEMENT, DIVERSITY, AND INCLUSION FOR EQUITY ASSESSMENT AND BARRIER ANALYSIS ON VA REASONABLE ACCOMMODATION PROGRAM",contracts_prime,9/25/2023,9/25/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Large ($1M - $10M),1,2
70RSAT23FR0000139,"THE MILLENNIUM GROUP INTERNATIONAL, LLC",Department of Homeland Security,"$1,017,940.20 ",9/26/2023,"DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY (DEIA) PROFESSIONAL SUPPORT SERVICES",contracts_prime,9/26/2023,9/26/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Large ($1M - $10M),1,1
91003123F0013,IVY PLANNING GROUP LLC,Department of Education,"$13,500.00 ",9/22/2023,THIS TASK ORDER IS TO PROVIDE DIVERSITY EQUITY INCLUSION AND ACCESSIBILITY DEIA TRAINING.,contracts_prime,9/22/2023,9/22/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
47QFWA23F0038,"DIGNITAS TECHNOLOGIES, LLC",General Services Administration,"$681,067.40 ",9/27/2023,LEADING INCLUSIVELY VIRTUAL EXPERIENCE LIVE AND DIVERSITY EQUITY INCLUSION AND ACCESSBILITY DEIA EDUCATION TRAINING DEVELOPMENT AND DELIVERY,contracts_prime,9/27/2023,9/23/2024,362,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),0,1
53987123F0024,MATHEMATICA INC.,Institute of Museum and Library Services,"$351,900.00 ",9/27/2023,"STUDY ON DEVELOPMENTAL EVALUATION FOR DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY IN NON-GRANT PROGRAMS, SUPPLEMENTING THE AGENCY'S EQUITY LEARNING AGENDA",contracts_prime,9/27/2023,9/27/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,1
693JK423F96018N,GRANT THORNTON LLP,Department of Transportation,"$300,000.00 ",9/27/2023,"PROVIDE IMPLEMENTATION OF LEARNING AND DEVELOPMENT ACTIVITIES IN ACCORDANCE WITH THE DEPARTMENT OF TRANSPORTATION'S DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY (DEIA) STRATEGIC PLAN PER THE ATTACHED SOW.",contracts_prime,9/27/2023,9/29/2023,2,Short Term (< 3 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Medium ($100K - $1M),1,0
80HQTR23F0112,"LMI CONSULTING, LLC",National Aeronautics and Space Administration,"$109,682.00 ",9/27/2023,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) SCIENCE MISSION DIRECTORATE (SMD) EMBARKED ON A VENTURE TO INCORPORATE AND DEEPLY ENGRAIN DIVERSITY, INCLUSION, EQUITY, AND ACCESSIBILITY (DEIA) IN THE CULTURE AND BUSINESS",contracts_prime,8/31/2023,11/2/2023,63,Short Term (< 3 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
33301123FSS0107,"COLLEAGUE CONSULTING, LLC",National Gallery of Art,"$31,397.26 ",9/28/2023,"DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIB) CONSULTING SESSIONS IN SUPPORT OF TRAINED FACILITATOR COHORT",contracts_prime,9/28/2023,9/28/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,1
75FCMC23F0159,"PERFORMAX 3, INC.",Department of Health and Human Services,"$260,000.00 ",9/28/2023,"RFC FOR DIVERSITY, EQUITY AND INCLUSION ASSESSMENT AND TRAINING UNDER 009308 WORKFORCE DEVELOPMENT / RETENTION TO PROVIDE DEI APTITUDE / MATURITY ASSESSMENT AND TAILORED DEI TRAINING. THIS 393 IS BEING PROCESSED TO REPLACE A PREVIOUS 393 THAT WAS CHA",contracts_prime,9/28/2023,9/9/2024,347,Medium Term (3-12 months),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),0,2
53987123F0022,MIND YOUR BUSINESS INC,Institute of Museum and Library Services,"$285,139.20 ",9/29/2023,"CONTRACTOR SUPPORT FOR THE OFFICE OF HUMAN RESOURCES AND EQUITY OFFICE, INCLUDING HUMAN RESOURCES SUPPORT SERVICES AND DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY SERVICES.",contracts_prime,9/29/2023,7/19/2024,294,Medium Term (3-12 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,1
693JK423F96018N,GRANT THORNTON LLP,Department of Transportation,"$250,000.00 ",9/29/2023,"APPLYING ADDITIONAL FUNDING FOR THE IMPLEMENTATION OF LEARNING AND DEVELOPMENT ACTIVITIES IN ACCORDANCE WITH THE DEPARTMENT OF TRANSPORTATION'S DIVERSITY, EQUITY, INCLUSION AND ACCESSIBILITY (DEIA)STRATEGIC PLAN.",contracts_prime,9/27/2023,9/29/2023,2,Short Term (< 3 months),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Medium ($100K - $1M),1,0
75N97023F00110,IVY PLANNING GROUP LLC,Department of Health and Human Services,"$183,000.00 ",9/29/2023,"NATIONAL LIBRARY OF MEDICINE INCLUSION, DIVERSITY, EQUITY AND ACCESSIBILITY (IDEA) FOCUS GROUPS, SURVEYS AND LISTENING SESSIONS",contracts_prime,9/29/2023,9/29/2023,0,Single Action,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),1,0
720BHA24S00027,WAZIR JEFFERSON,Agency for International Development,"$182,452.00 ",11/13/2023,"DIVERSITY, EQUITY, INCLUSION SPECIALIST, WASHINGTON REMOTE, 5 YR.",contracts_prime,11/13/2023,11/13/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Medium ($100K - $1M),0,0
FA701423P0036,"SIMPLIFY COMPLIANCE, LLC",Department of Defense,"$80,000.00 ",8/17/2023,"PKS-A. HENDERSON-M. WARREN-STRATEGIC DIVERSITY, EQUITY, AND INCLUSION (SDEI) TRAINING",contracts_prime,8/17/2023,8/17/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),0,1
12318724F0018,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,Department of Agriculture,"$231,231.23 ",11/7/2023,"INTERNATIONAL DIVERSITY, EQUITY, INCLUSION AND OUTREACH SPECIALIST  SERVICES FOR FOREST SERVICE IP",contracts_prime,11/7/2023,11/7/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Medium ($100K - $1M),0,2
24322623F0238,"POWERTRAIN, INC.",Office of Personnel Management,"$94,827.37 ",11/28/2023,"OPM DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY FED TOOL",contracts_prime,11/28/2023,12/23/2024,391,Long Term (1-2 years),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Small ($10K - $100K),1,0
W9133L23F3999,"TYLER FEDERAL, LLC",Department of Defense,"$3,263,345.73 ",9/27/2023,"DIVERSITY, EQUITY, AND INCLUSION (DEI) DATABASE SERVICES.",contracts_prime,9/27/2023,9/27/2023,0,Single Action,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Large ($1M - $10M),0,1
